CustomerKey,FirstName,LastName,Gender,DateFirstPurchase,Customer City
13866,Mya,Butler,F,2023-08-13,San Diego
13867,Luke,Griffin,M,2024-06-01,Lynnwood
13868,Shelby,Morris,F,2024-03-24,Salem
13869,Anna,Morgan,F,2024-11-02,Burlingame
13870,Jonathan,Clark,M,2023-08-25,Lebanon
13871,Sarah,Gonzales,F,2023-08-07,Palo Alto
13872,Alyssa,Henderson,F,2024-02-01,Marysville
13873,Russell,Jai,M,2023-08-05,Concord
13874,Alyssa,Bryant,F,2024-07-24,Grossmont
13875,Samantha,Williams,F,2025-01-24,El Cajon
13876,Sebastian,Murphy,M,2024-07-11,Chula Vista
13877,Adam,Lal,M,2023-08-21,Lakewood
13878,Sebastian,Gray,M,2024-12-15,Oak Bay
13879,Derrick,Hernandez,M,2024-09-08,Bellflower
13880,Marshall,Kumar,M,2024-07-07,Burien
13881,Jasmine,Wood,F,2024-08-27,Yakima
13882,Mariah,Russell,F,2023-08-12,Imperial Beach
13883,Brandon,Lal,M,2023-08-18,Long Beach
13884,Jada,Rogers,F,2023-08-09,Bellingham
13885,Brian,Howard,M,2023-07-31,Tacoma
13886,Rachel,Taylor,F,2023-08-13,Colma
13887,Nathan,Scott,M,2023-09-10,Spring Valley
13888,Ian,Brown,M,2024-10-29,Everett
13889,Robert,Martin,M,2023-09-14,Lebanon
13890,Jennifer,Carter,F,2023-09-11,Beaverton
13891,Aaron,Simmons,M,2024-05-07,Lakewood
13892,Spencer,Diaz,M,2023-08-29,Milwaukie
13893,Dalton,Carter,M,2024-06-19,Beaverton
13894,Robyn,Ruiz,F,2023-09-01,Bremerton
13895,Isabella,Brooks,F,2023-09-17,Bremerton
13896,Hailey,Mitchell,F,2023-10-11,Burien
13897,Carol,Washington,M,2023-10-23,Burien
13898,Richard,Baker,M,2023-10-19,Corvallis
13899,Cameron,Jones,M,2024-04-13,Olympia
13900,Isaac,Campbell,M,2024-04-19,Olympia
13901,Oscar,Foster,M,2024-06-11,W. Linn
13902,Jeremiah,Simmons,M,2024-07-12,Concord
13903,Elijah,Hernandez,M,2023-09-29,El Cajon
13904,Natalie,Thompson,F,2023-10-24,Imperial Beach
13905,Christian,Henderson,M,2023-10-25,La Jolla
13906,Courtney,Evans,F,2023-10-06,Olympia
13907,Misty,Xie,F,2023-10-21,Bremerton
13908,Alyssa,Diaz,F,2024-05-07,Cliffside
13909,Riley,Price,F,2024-05-05,Haney
13910,Isabelle,Butler,F,2023-10-06,Sedro Woolley
13911,Andrea,Kelly,F,2023-09-30,Seattle
13912,Caroline,Simmons,F,2023-11-06,Coronado
13913,Angela,Rogers,F,2024-07-08,Berkeley
13914,Abigail,Bell,F,2024-04-26,Chula Vista
13915,Allison,King,F,2023-11-17,Glendale
13916,Eduardo,Ward,M,2024-12-14,Westminster
13917,Samuel,Allen,M,2023-11-27,Novato
13918,Armando,Blanco,M,2024-12-16,Burnaby
13919,Grace,Smith,F,2025-01-04,Glendale
13920,Amanda,Rogers,F,2024-04-07,Sooke
13921,Joseph,Jones,M,2024-10-04,Concord
13922,Jackson,Foster,M,2024-11-14,Salem
13923,Steven,Howard,M,2024-04-10,Grossmont
13924,Hannah,Hall,F,2024-06-28,San Diego
13925,Wyatt,Barnes,M,2023-10-31,Redwood City
13926,Dalton,Hill,M,2024-05-05,Ballard
13927,Gabriel,Gonzales,M,2023-11-19,Bellflower
13928,Nathaniel,Morris,M,2024-12-11,Tacoma
13929,Robert,Hayes,M,2025-01-27,Lake Oswego
13930,Samantha,Coleman,F,2024-10-28,W. Linn
13931,Luke,Hernandez,M,2024-07-29,Redmond
13932,Timothy,Sanchez,M,2024-11-06,El Cajon
13933,Isabella,Richardson,F,2024-02-26,Torrance
13934,Luis,Young,M,2024-12-06,Issaquah
13935,Kimberly,Sanchez,F,2024-03-02,Oakland
13936,Nathan,Wilson,M,2024-05-23,Langley
13937,Victoria,Ware,F,2024-08-05,Milwaukie
13938,Alejandro,Cai,M,2023-11-27,Bellflower
13939,Eduardo,Ramirez,M,2023-11-20,Burbank
13940,Emma,Simmons,F,2024-08-08,Long Beach
13941,Brittany,Hayes,F,2024-05-03,Port Hammond
13942,Seth,Long,M,2024-03-07,Downey
13943,Kelly,Bryant,F,2024-09-04,Los Angeles
13944,Andrew,Moore,M,2024-02-06,Newton
13945,Yolanda,Luo,F,2024-03-15,Bellingham
13946,Jason,Powell,M,2025-01-14,Portland
13947,Megan,Hughes,F,2023-12-05,Oregon City
13948,Susan,Ma,F,2023-12-10,Berkeley
13949,Dwayne,Ramos,M,2023-12-25,Berkeley
13950,Meredith,Hernandez,F,2024-09-27,Bellingham
13951,Dylan,Hughes,M,2024-09-26,Spokane
13952,Franklin,Ye,M,2024-09-05,Melton
13953,Theresa,Munoz,F,2023-07-13,Newcastle
13954,Eddie,Ramos,M,2024-07-09,Hawthorne
13955,Andres,Raji,M,2023-07-07,Wollongong
13956,Dawn,Ma,F,2024-08-11,Silverwater
13957,Meredith,Munoz,F,2023-07-18,Caloundra
13958,Diane,Martin,F,2023-07-02,Warrnambool
13959,Ebony,Carlson,F,2023-07-04,Melton
13960,Lacey,Kumar,F,2023-07-12,Silverwater
13961,Shawna,Raji,F,2024-10-01,Sunbury
13962,Dawn,Li,F,2024-02-20,Springwood
13963,Veronica,Patel,F,2024-05-01,Hobart
13964,Jasmine,Lewis,F,2023-07-08,Sydney
13965,Barry,Sara,M,2023-07-27,Hervey Bay
13966,Darren,Dominguez,M,2023-07-12,Darlinghurst
13967,Glenn,Zhang,M,2023-07-07,Warrnambool
13968,Lydia,Sai,F,2023-07-19,St. Leonards
13969,Roy,Martinez,M,2024-09-20,Gold Coast
13970,Pedro,Rana,M,2023-07-09,Hawthorne
13971,Bianca,Zhao,F,2023-07-27,Hervey Bay
13972,Eugene,Liang,M,2024-10-11,Perth
13973,Bethany,Shan,F,2023-07-17,Cloverdale
13974,Tina,Chandra,F,2023-07-18,Milsons Point
13975,Johnny,Raje,M,2023-08-23,Hobart
13976,Emmanuel,Smith,M,2023-12-24,Bremerton
13977,Alexandra,Brown,F,2023-11-28,Issaquah
13978,Zoe,Peterson,F,2023-12-20,Renton
13979,Chloe,Jenkins,F,2023-12-05,Puyallup
13980,Margaret,Liu,F,2024-04-21,Beverly Hills
13981,Joy,Carlson,F,2024-05-05,Hobart
13982,Clarence,Chander,M,2024-03-14,North Sydney
13983,Logan,Collins,M,2024-03-08,Port Macquarie
13984,Adrian,Richardson,M,2023-12-09,San Diego
13985,Alexis,Wood,F,2024-04-22,Spring Valley
13986,Chloe,Anderson,F,2023-01-08,Spring Valley
13987,Eduardo,Collins,M,2024-12-24,Langley
13988,Miguel,White,M,2024-07-28,Newton
13989,Chloe,Bradley,F,2024-03-19,Burien
13990,Stephanie,Wood,F,2023-01-16,Salem
13991,Jack,Hayes,M,2024-11-02,Sedro Woolley
13992,Gregory,Xie,M,2023-01-04,Burlingame
13993,Zachary,Patterson,M,2023-01-07,Burlingame
13994,Isaac,Cook,M,2023-08-11,Sydney
13995,Michele,Black,F,2024-05-15,Melbourne
13996,Marie,Perez,F,2024-05-15,North Ryde
13997,Raquel,Hernandez,F,2023-08-07,Perth
13998,Ethan,Martin,M,2024-02-04,Cranbourne
13999,Elijah,Gonzales,M,2023-01-25,Oakland
14000,Terry,Sharma,M,2024-07-27,Beaverton
14001,Hunter,Hill,M,2024-08-08,Beaverton
14002,Jacqueline,Reed,F,2024-03-15,Burien
14003,Angel,Ramirez,M,2023-01-17,Portland
14004,Caitlin,Kelly,F,2024-08-26,Daly City
14005,Noah,Hughes,M,2023-02-23,Redwood City
14006,Brianna,Walker,F,2023-02-04,San Carlos
14007,Rebekah,Garcia,F,2023-08-11,Coffs Harbour
14008,Karen,Liu,F,2024-02-12,Geelong
14009,Brandy,Prasad,F,2024-10-14,Seaford
14010,Thomas,Moore,M,2023-08-12,Melton
14011,Roger,Shen,M,2023-08-06,St. Leonards
14012,Eddie,Vazquez,M,2023-08-25,Townsville
14013,Jimmy,Blanco,M,2024-05-06,Hobart
14014,Leslie,Serrano,F,2024-05-20,Lane Cove
14015,Kurt,Lal,M,2024-06-04,Sunbury
14016,Mary,Sandidge,M,2024-07-23,Milsons Point
14017,Chloe,Rodriguez,F,2023-01-29,San Diego
14018,Nina,Rai,F,2024-10-05,Bendigo
14019,Kathleen,Romero,F,2024-07-29,Cranbourne
14020,Kristine,Dominguez,F,2023-08-27,South Melbourne
14021,Michelle,Richardson,F,2024-05-10,Kirkland
14022,Taylor,Lee,F,2023-02-11,Marysville
14023,Beth,Carlson,F,2023-02-17,Concord
14024,Hannah,Moore,F,2023-02-23,Oakland
14025,Robert,Alexander,M,2023-01-29,Seattle
14026,Chloe,Butler,F,2023-02-11,Renton
14027,Carlos,Perez,M,2024-08-07,Tacoma
14028,Patricia,Srini,F,2024-07-19,Bellingham
14029,Christina,Morris,F,2025-01-28,Lake Oswego
14030,Lawrence,Sanz,M,2023-08-24,Warrnambool
14031,Ruben,Suarez,M,2023-08-18,Newcastle
14032,Arthur,Chandra,M,2023-08-04,Silverwater
14033,Melinda,Torres,F,2023-08-17,Findon
14034,Dennis,Liang,M,2024-07-23,North Sydney
14035,Hunter,Hughes,M,2024-07-27,Imperial Beach
14036,Amanda,Torres,F,2023-03-19,Oregon City
14037,Lydia,Sara,F,2023-03-23,Berkeley
14038,Madison,Foster,F,2023-08-10,Sydney
14039,Nathan,Wang,M,2023-08-14,Sunbury
14040,Stephanie,Morris,F,2024-06-12,El Cajon
14041,Danielle,Bell,F,2024-05-04,Westminster
14042,Stephanie,Adams,F,2024-12-12,Yakima
14043,Mary,Gonzalez,F,2024-03-05,Portland
14044,Thomas,Wright,M,2023-03-24,Oakland
14045,Tanya,Ramos,F,2023-08-10,Brisbane
14046,Cheryl,Sanz,F,2023-08-08,Melton
14047,Linda,Alvarez,F,2023-07-31,Wollongong
14048,Wyatt,Mitchell,M,2023-08-17,Bendigo
14049,Gina,Hernandez,F,2023-07-31,Gold Coast
14050,Manuel,Lopez,M,2023-08-08,Cloverdale
14051,Nathaniel,Rivera,M,2023-08-08,Hobart
14052,Jorge,Ma,M,2024-01-30,Rockhampton
14053,Tamara,Huang,F,2024-02-06,St. Leonards
14054,Reginald,Martin,M,2024-11-29,Warrnambool
14055,Alejandro,Kumar,M,2023-08-09,Rhodes
14056,Nelson,Sanz,M,2024-05-09,Bendigo
14057,Lance,Alonso,M,2024-09-04,North Ryde
14058,Johnny,Anand,M,2023-08-06,Brisbane
14059,Rodney,Ramos,M,2024-03-17,Melbourne
14060,Cedric,Sharma,M,2024-03-13,Melbourne
14061,Naomi,Torres,F,2024-02-27,St. Leonards
14062,Madison,Clark,F,2023-08-19,Hervey Bay
14063,Patrick,Sands,F,2023-08-16,Matraville
14064,Stacey,Li,F,2023-08-27,Townsville
14065,Samuel,Diaz,M,2023-08-06,Gold Coast
14066,Melody,Jimenez,F,2023-08-21,Geelong
14067,Larry,Sanz,M,2024-04-11,Melbourne
14068,Brent,McDonald,M,2024-05-02,North Sydney
14069,Joy,Serrano,F,2024-08-27,North Sydney
14070,Ricky,Alonso,M,2023-08-17,South Melbourne
14071,Jack,Li,M,2023-08-13,Rockhampton
14072,Allen,Smith,M,2024-07-23,Caloundra
14073,Gabriel,Alexander,M,2024-02-13,Geelong
14074,Barbara,Xu,F,2024-05-12,Gold Coast
14075,Robert,Harris,M,2024-04-23,La Jolla
14076,Justin,Ross,M,2024-05-03,Beaverton
14077,Bryan,Townsend,M,2024-08-01,Royal Oak
14078,Ryan,Alexander,M,2024-01-18,Haney
14079,Lauren,Price,F,2024-01-28,Metchosin
14080,Cynthia,Srini,F,2023-03-18,Beaverton
14081,Nicole,Butler,F,2023-03-22,Oakland
14082,Johnny,Jai,M,2024-12-14,Beaverton
14083,Nathan,Lopez,M,2023-03-12,Kirkland
14084,Robert,Lal,M,2024-05-04,Haney
14085,Nathan,Garcia,M,2024-04-24,Issaquah
14086,Maurice,Chander,M,2024-10-22,Brisbane
14087,Harold,Garcia,M,2024-02-08,Townsville
14088,Alexandra,Lopez,F,2023-03-12,Woodburn
14089,Kaitlyn,Gray,F,2023-03-10,El Cajon
14090,Jennifer,Lewis,F,2024-04-30,Daly City
14091,Logan,Thomas,M,2024-01-31,N. Vancouver
14092,Maurice,Nath,M,2024-09-08,Bellingham
14093,Jillian,Arthur,F,2024-08-23,Beverly Hills
14094,Amanda,Russell,F,2024-04-26,West Covina
14095,Paige,Griffin,F,2023-04-29,National City
14096,Samuel,Green,M,2024-06-11,Royal Oak
14097,Johnathan,Srini,M,2024-07-25,Ballard
14098,Allison,Lopez,F,2023-04-11,Issaquah
14099,Rafael,Lin,M,2024-03-17,Port Macquarie
14100,Alisha,Xu,F,2024-06-12,Sunbury
14101,Franklin,Lal,M,2023-08-27,Newcastle
14102,Lisa,Huang,F,2023-08-16,North Ryde
14103,Monique,Blanco,F,2023-08-03,Port Macquarie
14104,Sydney,James,F,2023-04-02,Downey
14105,Jackson,Zhang,M,2023-04-06,Lincoln Acres
14106,Melissa,Hughes,F,2023-04-26,Oakland
14107,Alexandra,Garcia,F,2024-03-19,Haney
14108,Thomas,Yang,M,2024-04-08,N. Vancouver
14109,Aidan,Gonzales,M,2023-04-28,San Diego
14110,Dakota,Simmons,M,2024-04-23,Langley
14111,Michael,Anderson,M,2024-07-31,Oregon City
14112,Charles,Sanchez,M,2023-05-04,Colma
14113,Natalie,Lopez,F,2024-05-07,Walla Walla
14114,Chloe,Martin,F,2025-01-28,Coronado
14115,Samantha,Gonzales,F,2023-05-06,Corvallis
14116,Brianna,Torres,F,2023-05-22,Sedro Woolley
14117,Emma,Cook,F,2023-05-26,Yakima
14118,Elizabeth,Ross,F,2024-04-30,Royal Oak
14119,Paige,Cooper,F,2024-04-24,Langley
14120,Gabrielle,Cooper,F,2023-05-22,Berkeley
14121,Devon,Goel,M,2023-05-29,Bremerton
14122,Kaitlyn,Miller,F,2024-04-16,Long Beach
14123,Erick,Mehta,M,2024-03-21,East Brisbane
14124,Justin,Li,M,2024-04-28,Goulburn
14125,Shane,Gonzalez,M,2023-08-20,Findon
14126,Andy,Dominguez,M,2024-02-27,Sunbury
14127,Lacey,Zhang,F,2023-08-12,Caloundra
14128,Ian,Harris,M,2023-08-13,Rockhampton
14129,Monica,Martinez,F,2023-08-01,Silverwater
14130,Rebekah,Serrano,F,2023-08-03,Malabar
14131,Javier,Navarro,M,2023-08-08,Coffs Harbour
14132,Brandon,Ross,M,2023-08-16,Sunbury
14133,Ricardo,Kumar,M,2023-08-11,Hervey Bay
14134,Cassandra,Fernandez,F,2023-08-01,Cloverdale
14135,Clayton,Xie,M,2024-04-18,Roncq
14136,Louis,She,M,2024-05-23,Saint-Denis
14137,Joy,Ruiz,F,2022-06-27,Bottrop
14138,Vincent,He,M,2022-06-05,Kassel
14139,Meredith,Sai,F,2022-06-30,Kiel
14140,Meagan,Sai,F,2022-06-06,Paderborn
14141,Ana,Bryant,F,2023-02-19,Villeneuve-d'Ascq
14142,Damien,Zheng,M,2024-10-29,Bonn
14143,Jill,Sandoval,F,2024-04-12,London
14144,Lee,Gutierrez,M,2024-10-25,Cergy
14145,Jessie,Ye,M,2024-02-06,Paris
14146,Toni,Sara,F,2022-04-19,Gateshead
14147,Marcus,Rivera,M,2022-07-30,Bottrop
14148,Shaun,Sharma,M,2022-08-27,Kassel
14149,Donald,Srini,M,2022-08-11,Ingolstadt
14150,Billy,Munoz,M,2022-04-09,Leeds
14151,Marie,Martin,F,2024-09-16,Roncq
14152,Luke,Turner,M,2024-07-25,Villeneuve-d'Ascq
14153,Dylan,Lewis,M,2024-05-11,Hof
14154,Willie,Gao,M,2023-02-25,Verrieres Le Buisson
14155,Olivia,Morris,F,2022-04-28,Newcastle upon Tyne
14156,Preston,Gonzalez,M,2024-02-10,London
14157,Willie,Xu,M,2022-04-10,London
14158,Craig,Moreno,M,2022-04-08,York
14159,Jay,Malhotra,M,2022-04-07,Bracknell
14160,Brittney,Hu,F,2022-08-23,Erlangen
14161,Claudia,Li,F,2022-08-04,Eilenburg
14162,Brett,Garcia,M,2022-08-10,Frankfurt
14163,Ebony,Garcia,F,2022-08-19,Berlin
14164,Kari,Smith,F,2022-08-13,Duesseldorf
14165,Natalie,Gray,F,2022-04-20,Newcastle upon Tyne
14166,Elizabeth,Jenkins,F,2024-02-14,Saint Germain en Laye
14167,Pamela,Subram,F,2022-08-14,Frankfurt
14168,Edwin,Guo,M,2025-01-25,Chatou
14169,Carmen,Martinez,F,2023-02-13,Saint Germain en Laye
14170,Rebekah,Moreno,F,2023-03-07,Saint Ouen
14171,Michele,Lal,F,2022-08-08,Frankfurt
14172,Carla,Garcia,F,2024-04-09,London
14173,Tonya,Shan,F,2024-05-25,Verrieres Le Buisson
14174,Alberto,Diaz,M,2024-02-22,Berlin
14175,Cynthia,Mehta,F,2024-08-17,Bury
14176,Mindy,Rai,F,2024-06-10,Bobigny
14177,Kenneth,Nara,M,2024-12-08,Dunkerque
14178,Katie,Raje,F,2024-11-24,Paris
14179,Claudia,Xu,F,2025-01-14,Braunschweig
14180,Henry,Patel,M,2024-05-09,Erlangen
14181,Adriana,Chandra,F,2022-08-24,Frankfurt
14182,Steve,Lin,M,2024-09-02,Frankfurt am Main
14183,Robyn,Carlson,F,2022-04-10,Milton Keynes
14184,Caleb,Jenkins,M,2024-04-04,Runcorn
14185,Frank,Vazquez,M,2023-03-17,Les Ulis
14186,Katrina,Tang,F,2023-03-20,Paris
14187,Eugene,Lu,M,2024-12-07,Hamburg
14188,Meagan,Sanchez,F,2024-07-20,Paris
14189,Krista,Martin,F,2022-08-17,Dresden
14190,Candace,Patel,F,2024-07-16,München
14191,Derrick,Martin,M,2022-04-11,Reading
14192,Ronald,Kapoor,M,2023-03-21,Pantin
14193,Pamela,Vance,F,2024-05-23,Duesseldorf
14194,Cassie,Rai,F,2024-03-13,London
14195,Clinton,Blanco,M,2022-04-22,London
14196,Felicia,Dominguez,F,2024-04-13,Watford
14197,Frank,Gill,M,2024-10-08,Braunschweig
14198,Daisy,Romero,F,2022-08-15,Hamburg
14199,Samuel,Anderson,M,2024-06-03,Bury
14200,Colleen,Goel,F,2023-03-09,Colombes
14201,Marie,Serrano,F,2024-11-14,Paris
14202,Clayton,Zeng,M,2024-04-28,Saarbrücken
14203,Seth,Rodriguez,M,2023-03-01,Bobigny
14204,Chelsea,Sara,F,2024-01-28,Lieusaint
14205,Wesley,Wu,M,2024-03-19,Sèvres
14206,Edwin,West,M,2025-01-09,Kassel
14207,José,Saraiva,M,2022-09-28,München
14208,Eugene,Xu,M,2024-02-05,Gloucestershire
14209,Craig,Ramos,M,2024-02-21,Lane Cove
14210,Jenny,Tang,F,2023-08-12,South Melbourne
14211,Emma,Bradley,F,2023-08-07,Gold Coast
14212,Erick,Madan,M,2024-05-11,Darlinghurst
14213,Autumn,Guo,F,2024-05-06,Milsons Point
14214,Robyn,Munoz,F,2023-08-14,Malabar
14215,Stacey,Yang,F,2023-08-14,Cloverdale
14216,Edwin,Zheng,M,2023-08-07,Seaford
14217,Terrance,Lopez,M,2024-03-09,Coffs Harbour
14218,Karl,Kumar,M,2023-08-17,Sunbury
14219,Christy,Ye,F,2023-08-15,North Sydney
14220,Latasha,Romero,F,2023-08-11,Lane Cove
14221,Glenn,Zhao,M,2024-03-07,St. Leonards
14222,Dawn,Zhang,F,2024-08-18,Darlinghurst
14223,Larry,Rubio,M,2024-06-04,Hobart
14224,Tamara,She,F,2023-09-08,Lane Cove
14225,Alisha,Chen,F,2023-08-31,Hawthorne
14226,Heidi,Mehta,F,2023-09-01,Lavender Bay
14227,Alison,Xu,F,2024-02-26,Milsons Point
14228,Arturo,Raje,M,2024-04-29,Melbourne
14229,Allen,Perez,M,2024-05-17,Geelong
14230,Luis,Coleman,M,2023-09-05,Townsville
14231,Kari,Sai,F,2024-02-08,Findon
14232,Omar,Huang,M,2024-03-30,Rockhampton
14233,Ricardo,She,M,2024-07-03,Malabar
14234,Gina,Romero,F,2023-08-29,Perth
14235,Larry,Alvarez,M,2023-09-23,Wollongong
14236,Abigail,Richardson,F,2023-09-21,Melbourne
14237,Kate,Andersen,F,2024-04-07,Cloverdale
14238,Jay,Gonzalez,M,2023-09-13,Wollongong
14239,Maria,Peterson,F,2023-05-06,Lakewood
14240,Caroline,Foster,F,2023-05-26,Kirkland
14241,Grace,Wood,F,2024-07-31,Coronado
14242,Rafael,Ye,M,2023-06-12,Bremerton
14243,Gregory,Winston,F,2024-04-06,Oregon City
14244,Jennifer,Griffin,F,2024-04-18,Metchosin
14245,Ana,Russell,F,2024-01-30,Woodburn
14246,Devin,Garcia,M,2024-03-02,Glendale
14247,Hunter,Allen,M,2025-01-10,Spokane
14248,Misty,Tang,F,2024-09-24,Bellflower
14249,Eduardo,Thomas,M,2024-05-30,National City
14250,Adam,Collins,M,2024-08-30,Concord
14251,Alex,Brooks,M,2024-11-06,Santa Cruz
14252,Destiny,Cook,F,2024-12-20,Portland
14253,Eduardo,Scott,M,2023-06-01,Burbank
14254,Tabitha,Gill,F,2024-07-02,Bellflower
14255,Jonathan,Jackson,M,2023-06-09,Edmonds
14256,Elizabeth,Robinson,F,2023-06-11,Lynnwood
14257,James,Carter,M,2024-08-19,National City
14258,Haley,Foster,F,2025-01-24,San Carlos
14259,Antonio,Flores,M,2023-09-16,Melton
14260,Frank,Ruiz,M,2023-09-05,Warrnambool
14261,Meredith,Subram,F,2023-09-09,Rhodes
14262,Jon,He,M,2023-09-03,Port Macquarie
14263,Nina,Lal,F,2023-09-01,Silverwater
14264,Karl,Lal,M,2023-09-15,Seaford
14265,Garrett,Bell,M,2024-07-02,Shawnee
14266,Cory,Patel,M,2024-02-27,Bellingham
14267,Lauren,Wood,F,2023-06-02,Corvallis
14268,Isabella,Roberts,F,2023-06-27,Beverly Hills
14269,Tony,She,M,2024-09-23,Beverly Hills
14270,James,Ross,M,2023-06-21,La Jolla
14271,Lucas,Wright,M,2024-03-08,Spokane
14272,Sydney,Ward,F,2023-06-08,Puyallup
14273,Angel,Parker,M,2024-09-06,San Gabriel
14274,Edward,Williams,M,2024-04-28,Royal Oak
14275,Arthur,Prasad,M,2023-09-19,Findon
14276,Melody,Suarez,F,2023-09-07,Townsville
14277,Jerry,She,M,2023-09-21,Rockhampton
14278,Olivia,Sanchez,F,2024-07-19,Melbourne
14279,Taylor,Barnes,F,2023-09-06,Warrnambool
14280,Isaac,Oliver,M,2024-04-20,Bremerton
14281,Daniel,Wilson,M,2024-05-08,Vancouver
14282,Brianna,Lewis,F,2024-03-07,Newton
14283,Seth,Simmons,M,2023-06-21,Lake Oswego
14284,Wyatt,Anderson,M,2023-06-10,Sedro Woolley
14285,Taylor,Hughes,F,2023-05-30,Burlingame
14286,Kristine,Hernandez,F,2023-09-26,Newcastle
14287,Derek,Xie,M,2023-09-09,Port Macquarie
14288,Christina,Ramirez,F,2023-05-31,El Cajon
14289,Jessica,Martinez,F,2023-06-01,Santa Cruz
14290,Jonathan,Wilson,M,2023-07-22,Corvallis
14291,Tyler,White,M,2024-01-29,Oak Bay
14292,Isabella,Ross,F,2023-07-21,Concord
14293,Kyle,Campbell,M,2024-08-18,Daly City
14294,Steven,Gray,M,2024-04-25,El Cajon
14295,Hannah,Thomas,F,2024-05-28,West Covina
14296,Benjamin,Russell,M,2024-05-28,Beaverton
14297,Kristin,Raji,F,2023-07-16,Bellflower
14298,Kaitlyn,Jenkins,F,2023-07-15,Los Angeles
14299,Jermaine,Chandra,M,2023-09-07,Goulburn
14300,Colin,He,M,2023-09-14,Seaford
14301,Ruben,Vazquez,M,2023-09-01,Port Macquarie
14302,April,Beck,F,2023-08-28,Brisbane
14303,Briana,Ramos,F,2023-09-19,Port Macquarie
14304,Jacquelyn,Jimenez,F,2023-09-26,Melbourne
14305,Brendan,Shen,M,2023-09-19,Goulburn
14306,Byron,Ramos,M,2023-09-04,Hobart
14307,Ross,Perez,M,2024-02-19,Darlinghurst
14308,Marie,Ramos,F,2023-09-14,Lane Cove
14309,Orlando,Sanz,M,2024-02-25,Perth
14310,Jon,Zeng,M,2023-09-17,Rhodes
14311,Erik,Alvarez,M,2024-03-06,Sydney
14312,Claudia,Lin,F,2024-02-18,Caloundra
14313,Christian,Smith,M,2024-08-09,Port Macquarie
14314,Katherine,Cooper,F,2024-06-20,Hobart
14315,Carl,Chander,M,2024-04-22,Townsville
14316,Leonard,Anand,M,2023-08-30,Coffs Harbour
14317,Steve,Liang,M,2024-02-05,Lavender Bay
14318,Seth,Rogers,M,2024-03-11,Rockhampton
14319,Renee,Sanz,F,2024-07-01,Warrnambool
14320,Amy,Hu,F,2024-07-18,Perth
14321,Jackson,Evans,M,2024-11-14,Sunbury
14322,Sydney,Thomas,F,2023-08-31,Coffs Harbour
14323,Colin,Tang,M,2023-09-13,Rhodes
14324,Jessie,Alvarez,F,2023-09-04,South Melbourne
14325,Crystal,Li,F,2023-09-24,Melbourne
14326,Joe,Perez,M,2023-09-04,Townsville
14327,Kyle,Butler,M,2024-11-18,Downey
14328,Andrea,Rogers,F,2024-02-22,Shawnee
14329,Holly,Sanchez,F,2024-01-28,Burbank
14330,Matthew,Harris,M,2024-05-14,Sooke
14331,Timothy,Murphy,M,2024-09-23,Milwaukie
14332,Jade,Rogers,F,2024-06-06,N. Vancouver
14333,Bobby,Suri,M,2024-11-27,Bremerton
14334,Patrick,Murphy,M,2023-07-24,Walla Walla
14335,Allison,Cox,F,2023-06-30,Walla Walla
14336,Gabriel,Baker,M,2023-07-06,Beaverton
14337,Olivia,Coleman,F,2023-08-03,Oregon City
14338,Natalie,Taylor,F,2024-05-17,Cliffside
14339,Brandy,Suri,F,2024-02-12,Bellflower
14340,Miranda,Butler,F,2025-01-05,Salem
14341,Sean,Sanders,M,2024-07-10,Langley
14342,Beth,Ruiz,F,2023-07-31,Ballard
14343,Xavier,Turner,M,2023-08-18,Corvallis
14344,Kurt,Xie,M,2024-04-19,Gold Coast
14345,Kristi,Rodriguez,F,2023-08-30,Bendigo
14346,Evelyn,Perez,F,2023-09-26,Goulburn
14347,Tara,Goel,F,2023-09-22,Malabar
14348,Alex,Scott,M,2023-09-04,Port Macquarie
14349,Nicole,Griffin,F,2024-09-11,Oregon City
14350,Emily,Moore,F,2024-09-18,Portland
14351,Riley,Gray,F,2024-03-20,Berkeley
14352,Melissa,Butler,F,2024-07-10,Lynnwood
14353,Erin,Reed,F,2024-03-16,Vancouver
14354,Seth,Green,M,2023-08-24,San Carlos
14355,Ian,King,M,2023-08-14,Lebanon
14356,Isabella,Baker,F,2023-08-23,San Gabriel
14357,Dalton,Collins,M,2023-08-26,Santa Cruz
14358,Amanda,Watson,F,2024-07-29,Kirkland
14359,Eduardo,Henderson,M,2024-02-10,Metchosin
14360,Samantha,Patterson,F,2024-10-24,Mill Valley
14361,Franklin,Raje,M,2025-01-06,Bremerton
14362,Roberto,Gill,M,2023-08-12,Beaverton
14363,Natalie,Long,F,2024-04-29,Westminster
14364,Mario,Rai,M,2023-08-13,Berkeley
14365,Evan,Ward,M,2023-07-31,Long Beach
14366,Anna,Brooks,F,2023-09-15,Marysville
14367,Courtney,Green,F,2023-09-03,Milwaukie
14368,Richard,Thompson,M,2025-01-14,Concord
14369,Devin,Sanchez,M,2024-07-06,Oregon City
14370,Meghan,Dominguez,F,2024-07-13,Burnaby
14371,Jeremiah,Lewis,M,2024-03-15,Sooke
14372,Kaitlyn,Washington,F,2024-06-11,Port Orchard
14373,Ricardo,Jai,M,2024-06-21,Burlingame
14374,David,Yang,M,2023-09-27,National City
14375,Alexandra,Moore,F,2024-07-02,Walla Walla
14376,Faith,Torres,F,2024-07-30,Everett
